952182	h087	{'scissor': 6}	hf554
755822	w175	{'scissor': 45, 'paper': 48, 'rock': 30}	mj625
448219	d824	{'paper': 7, 'rock': 41}	sw086
153457	o151	{'scissor': 48, 'paper': 16, 'rock': 40}	vk715
467386	u776	{'scissor': 27, 'paper': 5}	nz129
025082	k726	{'scissor': 33, 'rock': 25}	ly980
154585	t441	{'paper': 39, 'rock': 37}	rs613
340546	h804	{'rock': 20}	jp873
420931	b115	{'rock': 3}	my494
759223	t278	{'rock': 17}	bj346
881237	d249	{'scissor': 16, 'paper': 30}	zl239
723939	v948	{'scissor': 16, 'rock': 4}	xw219
108792	s401	{'scissor': 12}	ck428
513985	z226	{'scissor': 20, 'paper': 33}	pr221
628431	v937	{'scissor': 22}	bu072
484580	k094	{'scissor': 26, 'paper': 34, 'rock': 44}	hj325
633019	i318	{'scissor': 6, 'rock': 42}	wg026
933954	k032	{'paper': 36, 'rock': 16}	pv089
288534	i755	{'scissor': 30, 'paper': 46, 'rock': 21}	rg645
109735	h989	{'rock': 33}	dg889
495348	l001	{'scissor': 23, 'paper': 28, 'rock': 33}	yp247
848931	x383	{'scissor': 46, 'rock': 43}	gh972
385684	w865	{'scissor': 24, 'paper': 27}	fk970
512297	h804	{'scissor': 47, 'rock': 19}	td408
925407	s268	{'scissor': 4, 'paper': 23}	eu121
272323	h886	{'rock': 3}	zh655
189164	i398	{'scissor': 15, 'paper': 20, 'rock': 11}	cn859
101400	w295	{'scissor': 40, 'paper': 33, 'rock': 7}	qv984
081064	n003	{'paper': 3}	kp834
381944	i677	{'scissor': 38, 'paper': 18, 'rock': 25}	dq899
514751	i044	{'scissor': 31, 'paper': 14, 'rock': 25}	ur270
231688	v551	{'scissor': 48, 'paper': 37}	zm762
639553	k094	{'scissor': 22, 'paper': 6, 'rock': 9}	uw576
663311	w788	{'scissor': 19, 'paper': 17}	vs573
678667	q357	{'rock': 6}	wo413
211941	q814	{'paper': 20, 'rock': 22}	yd538
040382	y797	{'scissor': 5, 'paper': 27, 'rock': 40}	fb571
778301	n671	{'scissor': 50, 'paper': 16, 'rock': 8}	zy614
907046	g976	{'paper': 26, 'rock': 34}	ry452
601588	u265	{'scissor': 49, 'paper': 33, 'rock': 17}	rn862
604254	d943	{'scissor': 40}	oi586
728749	v785	{'scissor': 25, 'rock': 44}	bu072
466735	h307	{'paper': 10}	gt470
092613	w788	{'scissor': 25, 'paper': 7, 'rock': 28}	mg938
963471	c263	{'paper': 7, 'rock': 31}	do997
151782	b632	{'scissor': 44, 'paper': 47, 'rock': 26}	yu901
766787	g723	{'scissor': 42, 'paper': 31, 'rock': 49}	rt949
723701	f271	{'scissor': 6, 'paper': 5, 'rock': 49}	ys642
389985	r073	{'scissor': 31, 'paper': 5, 'rock': 34}	va652
010509	i362	{'scissor': 35, 'paper': 11, 'rock': 33}	oe361
760796	v677	{'scissor': 41, 'paper': 3, 'rock': 20}	no580
108672	r535	{'paper': 15, 'rock': 49}	wq981
062261	h074	{'scissor': 37, 'rock': 21}	oh359
649529	w297	{'scissor': 28}	zo952
526883	r005	{'scissor': 6}	yg675
740367	n740	{'scissor': 43, 'paper': 4, 'rock': 4}	lx102
908373	i492	{'rock': 44}	qf074
239148	d802	{'paper': 41}	df591
903376	e455	{'scissor': 2, 'paper': 45, 'rock': 29}	gv962
183496	m950	{'scissor': 36, 'paper': 23, 'rock': 25}	ay689
812604	g347	{'scissor': 22, 'paper': 17, 'rock': 38}	mg354
939689	s777	{'scissor': 16, 'rock': 1}	rq234
190574	i784	{'scissor': 29, 'paper': 50, 'rock': 31}	dq899
417865	y892	{'scissor': 45, 'rock': 29}	xm495
559522	l767	{'paper': 18, 'rock': 8}	jl515
724561	c795	{'paper': 38, 'rock': 3}	hh488
911819	t404	{'rock': 6}	cv195
210176	i465	{'scissor': 30}	cu575
514250	e094	{'paper': 2, 'rock': 33}	cr543
267801	y689	{'paper': 49, 'rock': 29}	mr417
311812	k726	{'paper': 10, 'rock': 43}	nn189
330619	z419	{'paper': 17}	rx391
966776	c602	{'scissor': 31, 'paper': 35, 'rock': 31}	dy433
472459	c630	{'paper': 42, 'rock': 45}	ym647
804851	h466	{'paper': 27, 'rock': 26}	as220
260357	z953	{'paper': 30}	ou656
292775	r972	{'scissor': 16}	eh577
365949	i191	{'scissor': 43, 'paper': 34, 'rock': 29}	qq662
244618	j197	{'scissor': 1, 'paper': 6, 'rock': 39}	uf348
011217	p970	{'scissor': 6}	ly980
395366	o536	{'scissor': 3, 'paper': 30, 'rock': 49}	fa717
771897	q392	{'scissor': 34, 'paper': 38, 'rock': 1}	dx510
221824	v093	{'scissor': 35}	as220
200900	l831	{'scissor': 7, 'paper': 49}	xq693
298550	x095	{'scissor': 7, 'rock': 16}	bk939
634167	p702	{'paper': 6}	il016
773962	r762	{'paper': 2}	jz524
476115	g545	{'scissor': 33, 'paper': 46, 'rock': 18}	sm034
194827	c561	{'rock': 4}	ef092
977929	e189	{'scissor': 20}	db145
977220	t868	{'scissor': 30, 'paper': 36, 'rock': 20}	qh132
781262	t203	{'scissor': 22, 'rock': 27}	nb569
866785	m254	{'scissor': 4, 'paper': 32, 'rock': 9}	fa717
133589	f346	{'scissor': 16, 'paper': 30, 'rock': 5}	nt171
636683	q139	{'rock': 27}	fv163
677470	v010	{'scissor': 25}	od707
477721	t504	{'scissor': 15, 'rock': 14}	hz125
059264	u359	{'scissor': 40, 'paper': 4, 'rock': 13}	nj548
696129	t991	{'scissor': 16, 'paper': 42, 'rock': 37}	ux701
259248	w023	{'scissor': 5, 'rock': 22}	mk465
122037	z340	{'scissor': 48, 'paper': 15, 'rock': 37}	ki182
451854	v309	{'paper': 27}	ia452
825399	w734	{'scissor': 30, 'paper': 26, 'rock': 41}	gl773
748650	u260	{'scissor': 29, 'paper': 45, 'rock': 29}	ec420
474070	v551	{'scissor': 23, 'rock': 9}	mx945
780149	n246	{'paper': 36, 'rock': 38}	wc356
310992	o026	{'paper': 40, 'rock': 9}	zi218
824452	i191	{'scissor': 9, 'rock': 23}	mk173
810403	l785	{'scissor': 13, 'paper': 12, 'rock': 33}	gt028
854663	k174	{'scissor': 10}	vx862
924256	d864	{'scissor': 33}	ar911
242579	z457	{'rock': 48}	um432
761639	w994	{'rock': 1}	af955
084522	p392	{'scissor': 13, 'paper': 45, 'rock': 44}	km921
171715	x621	{'scissor': 39}	bz339
223757	v229	{'scissor': 49, 'paper': 31, 'rock': 13}	pi752
450337	w804	{'scissor': 15, 'paper': 21, 'rock': 2}	vl770
612091	n479	{'paper': 17}	mx141
696032	e059	{'paper': 41}	sp587
129895	d395	{'scissor': 43, 'paper': 44, 'rock': 34}	tl128
526343	m414	{'paper': 45}	aj813
472409	z014	{'paper': 2}	ak189
660565	c287	{'scissor': 11, 'rock': 4}	sm927
621146	r621	{'paper': 21, 'rock': 20}	fm888
679516	t896	{'scissor': 48, 'paper': 46, 'rock': 45}	ry328
288961	i492	{'scissor': 27, 'rock': 35}	se078
101990	r470	{'scissor': 4, 'paper': 23, 'rock': 11}	ju128
015150	d824	{'scissor': 26, 'paper': 13, 'rock': 49}	cp266
199079	i694	{'scissor': 20}	by577
795588	h712	{'scissor': 48, 'paper': 47, 'rock': 47}	is542
616620	y741	{'scissor': 39}	mr550
277448	u252	{'scissor': 15}	bh345
115414	l001	{'scissor': 32}	do226
129717	d541	{'scissor': 7, 'paper': 15, 'rock': 29}	kf296
808248	c982	{'paper': 14, 'rock': 45}	fg923
671342	u425	{'scissor': 14, 'paper': 48, 'rock': 39}	bd285
397604	l163	{'paper': 45}	ec321
996814	u022	{'scissor': 26, 'paper': 14}	dh649
074837	r507	{'rock': 23}	yb360
838823	w518	{'scissor': 14, 'paper': 7, 'rock': 41}	bt762
136757	f615	{'scissor': 40, 'paper': 4, 'rock': 48}	vq157
348934	j312	{'scissor': 11, 'rock': 45}	hn199
587213	b695	{'scissor': 19, 'paper': 35}	im833
806347	s068	{'scissor': 13, 'paper': 1, 'rock': 6}	gp459
194786	q284	{'scissor': 29, 'paper': 2, 'rock': 24}	ov717
085318	f744	{'scissor': 8, 'paper': 42, 'rock': 47}	cc095
824180	z111	{'paper': 39}	zq933
414867	h607	{'scissor': 5, 'paper': 43, 'rock': 35}	zq395
013091	q835	{'scissor': 35, 'paper': 45, 'rock': 19}	yv232
324430	h255	{'scissor': 15, 'paper': 24, 'rock': 48}	hw283
538877	y140	{'scissor': 36}	wn254
050858	w529	{'scissor': 34, 'paper': 13, 'rock': 33}	fp505
466685	b389	{'scissor': 15, 'paper': 16}	po591
082835	d541	{'rock': 24}	sj439
524340	n750	{'paper': 25}	fb717
511281	h989	{'rock': 9}	tb696
322867	w760	{'paper': 24, 'rock': 16}	iz544
702114	a354	{'paper': 8, 'rock': 25}	wa593
918979	g545	{'scissor': 26}	fg719
944502	p891	{'scissor': 30}	pe984
897328	q814	{'scissor': 22, 'paper': 44, 'rock': 30}	lt562
011622	n859	{'paper': 8, 'rock': 17}	an647
207826	k726	{'paper': 25, 'rock': 45}	mx431
303111	v784	{'scissor': 39, 'paper': 44, 'rock': 38}	it533
705646	x899	{'scissor': 9, 'paper': 5}	ip740
645829	i281	{'rock': 18}	nm940
223744	p499	{'scissor': 23, 'paper': 32, 'rock': 17}	qv073
469052	s831	{'paper': 34}	dg126
572265	y078	{'scissor': 19, 'rock': 16}	ue660
171582	e568	{'scissor': 39, 'paper': 19, 'rock': 35}	lp121
007328	o497	{'scissor': 4, 'paper': 6, 'rock': 29}	vd704
685876	g347	{'scissor': 35, 'paper': 41, 'rock': 12}	lq096
573242	l149	{'scissor': 30, 'paper': 26, 'rock': 17}	uh104
582436	g400	{'paper': 4}	cr446
088601	t896	{'scissor': 29, 'rock': 43}	cf848
650289	c251	{'paper': 14}	re696
634471	i217	{'scissor': 49, 'rock': 31}	ks382
536371	t047	{'scissor': 10, 'paper': 28}	dm600
120492	b017	{'rock': 19}	px712
226860	z051	{'rock': 37}	kc854
329182	k405	{'paper': 28, 'rock': 11}	wv141
940240	t278	{'scissor': 27, 'paper': 45, 'rock': 26}	im833
203577	s916	{'scissor': 19, 'paper': 23, 'rock': 16}	jn409
669083	z267	{'scissor': 29, 'rock': 28}	gu069
041496	d467	{'rock': 2}	sv682
922612	i839	{'rock': 43}	qh140
352087	f739	{'scissor': 19, 'paper': 8}	dl904
927030	n393	{'scissor': 18, 'paper': 24, 'rock': 20}	fo549
038874	t051	{'rock': 27}	ef362
673398	g006	{'scissor': 34, 'rock': 36}	ht387
572729	x779	{'rock': 39}	zp511
820737	o697	{'scissor': 50, 'paper': 11}	py990
046777	q230	{'scissor': 13, 'paper': 42}	rh331
174325	i563	{'scissor': 22, 'rock': 34}	do226
034124	x929	{'paper': 14, 'rock': 18}	yn234
357680	w572	{'scissor': 41, 'paper': 13, 'rock': 4}	py575
018783	m963	{'rock': 13}	sz202
467411	c251	{'scissor': 26, 'paper': 16, 'rock': 21}	ay689
073600	p767	{'scissor': 30, 'paper': 29, 'rock': 3}	yc905
546721	j837	{'scissor': 13, 'paper': 40}	es732
680656	e389	{'scissor': 42, 'paper': 22}	zu225
325121	v229	{'scissor': 15, 'paper': 10, 'rock': 34}	yf736
498435	r522	{'scissor': 39, 'paper': 3}	xj166
617552	o702	{'scissor': 1, 'paper': 18, 'rock': 43}	sb220
510024	e252	{'scissor': 10, 'rock': 28}	us061
655078	c251	{'rock': 29}	vs573
216904	t278	{'scissor': 38, 'paper': 11, 'rock': 31}	up072
256098	g110	{'scissor': 1, 'paper': 5, 'rock': 39}	hh557
698825	p003	{'scissor': 46}	tp997
494145	w865	{'scissor': 22, 'paper': 6, 'rock': 21}	ru838
051813	s317	{'paper': 46, 'rock': 14}	io838
555104	g985	{'paper': 15}	hy936
418651	w921	{'scissor': 8}	vp020
220243	z812	{'paper': 49, 'rock': 49}	ny884
527257	h246	{'scissor': 9, 'rock': 36}	xn276
709406	v469	{'scissor': 39, 'rock': 28}	gc993
280300	g463	{'scissor': 31, 'paper': 46, 'rock': 1}	dl078
638189	o330	{'paper': 37}	or691
055449	t868	{'scissor': 47, 'paper': 46}	jw955
631773	o851	{'scissor': 39}	lt760
776314	n378	{'scissor': 48, 'paper': 6, 'rock': 24}	bb988
020628	f503	{'scissor': 2, 'paper': 28, 'rock': 15}	nv145
197397	a962	{'paper': 28, 'rock': 18}	ln367
735761	i563	{'rock': 7}	ug186
827185	e186	{'scissor': 34}	as138
991659	n852	{'scissor': 29, 'rock': 37}	lz667
119249	s270	{'scissor': 22, 'rock': 48}	xa928
971214	x098	{'scissor': 37, 'rock': 35}	yz612
664919	b670	{'scissor': 14}	cd621
684350	r379	{'scissor': 18, 'rock': 10}	ei206
668629	z012	{'paper': 42, 'rock': 36}	uw485
335437	i726	{'scissor': 45, 'paper': 45, 'rock': 40}	lo899
547108	r541	{'scissor': 46, 'paper': 2, 'rock': 40}	bb988
990595	f713	{'scissor': 25}	by593
464389	a409	{'scissor': 21, 'paper': 1, 'rock': 23}	rq866
899655	p567	{'scissor': 48, 'paper': 14}	lg825
815622	l896	{'rock': 22}	jf201
224558	k973	{'rock': 18}	gq698
012241	k205	{'rock': 35}	yu966
146674	v269	{'scissor': 12, 'paper': 16, 'rock': 24}	wk022
809844	s916	{'rock': 7}	no734
050058	i595	{'scissor': 10}	hy981
517377	n709	{'scissor': 9, 'paper': 2, 'rock': 43}	nm717
041658	p842	{'paper': 15, 'rock': 27}	ps360
200388	i784	{'paper': 43, 'rock': 23}	sd232
697488	v309	{'scissor': 1, 'paper': 7, 'rock': 10}	no580
047751	p865	{'scissor': 40, 'paper': 3, 'rock': 35}	wy106
848029	y157	{'scissor': 43}	xh196
260574	j534	{'scissor': 16, 'paper': 21, 'rock': 9}	dq856
570779	a962	{'paper': 17, 'rock': 1}	un231
238760	p842	{'scissor': 34, 'paper': 49}	nz895
400951	n001	{'rock': 47}	en392
442673	f490	{'rock': 30}	wm303
862124	n479	{'scissor': 15, 'paper': 45}	cx865
167113	r599	{'scissor': 27, 'paper': 4, 'rock': 37}	za039
106148	h489	{'paper': 50, 'rock': 28}	hx910
182430	x098	{'scissor': 27, 'rock': 50}	ye070
373830	p168	{'scissor': 21, 'rock': 2}	ti853
828186	v837	{'scissor': 42, 'paper': 27}	zp918
393983	x929	{'scissor': 47, 'paper': 11, 'rock': 34}	fe637
624938	s600	{'scissor': 15, 'paper': 15}	rk945
107419	q214	{'scissor': 3}	hx411
890146	o572	{'scissor': 2, 'paper': 5}	nr626
138548	q567	{'scissor': 5, 'paper': 19}	uw250
506434	j174	{'scissor': 29, 'rock': 21}	zr408
988205	k891	{'rock': 8}	qe003
174202	x439	{'scissor': 35, 'rock': 36}	zd578
200855	p060	{'paper': 45, 'rock': 41}	vd704
828297	b677	{'scissor': 17}	eo306
237785	h748	{'scissor': 43, 'paper': 11}	tq332
616729	e059	{'scissor': 39, 'paper': 31, 'rock': 43}	uq451
234425	k372	{'scissor': 3, 'paper': 24, 'rock': 18}	zw761
045376	c982	{'scissor': 37, 'paper': 44}	jx570
039595	a843	{'scissor': 45, 'paper': 50}	pw756
342468	s268	{'rock': 34}	gf086
469967	c464	{'scissor': 13, 'paper': 48, 'rock': 2}	ba481
247472	k320	{'scissor': 41, 'paper': 1, 'rock': 16}	ol215
929107	g876	{'rock': 23}	oy942
812831	j492	{'rock': 13}	it696
287084	f895	{'scissor': 1, 'paper': 21}	xw219
412538	v642	{'scissor': 2}	px060
654864	z939	{'paper': 12, 'rock': 38}	pv287
823287	k372	{'scissor': 46, 'paper': 42, 'rock': 45}	ov791
298136	k153	{'scissor': 26, 'paper': 45}	zt284
070342	h087	{'rock': 11}	nz773
685462	j475	{'scissor': 2, 'paper': 38, 'rock': 47}	oo605
617122	i465	{'paper': 9, 'rock': 48}	hu529
302709	r605	{'scissor': 16, 'paper': 29, 'rock': 6}	ye408
582709	c970	{'scissor': 32, 'paper': 39, 'rock': 30}	nm717
026712	s099	{'scissor': 15, 'paper': 3, 'rock': 38}	tr970
322948	x203	{'scissor': 13, 'rock': 50}	ez631
118916	p581	{'scissor': 44, 'paper': 39, 'rock': 36}	xl476
667333	e927	{'scissor': 6, 'paper': 20, 'rock': 7}	jb239
026717	p767	{'scissor': 33, 'paper': 9}	pi398
867058	l163	{'scissor': 15}	sb378
045243	y438	{'scissor': 21, 'paper': 50, 'rock': 21}	fy268
751857	c287	{'scissor': 18, 'paper': 17, 'rock': 15}	px230
461529	i459	{'scissor': 25, 'rock': 5}	xh196
144151	k114	{'scissor': 20, 'paper': 13, 'rock': 7}	ma651
330169	q034	{'rock': 31}	hf691
927362	x390	{'paper': 20, 'rock': 33}	ao224
810265	r809	{'rock': 10}	cn614
506842	d474	{'scissor': 30}	wq512
036779	p790	{'paper': 36}	zj779
790980	l084	{'scissor': 35, 'paper': 30, 'rock': 22}	go606
300545	x910	{'scissor': 17, 'paper': 11, 'rock': 9}	nj967
409413	c815	{'scissor': 11, 'paper': 23, 'rock': 44}	lb678
259450	o151	{'scissor': 8, 'paper': 31, 'rock': 16}	ub638
162618	o835	{'scissor': 8, 'paper': 42, 'rock': 41}	an550
621204	o949	{'scissor': 25, 'paper': 20}	ub270
027193	c387	{'paper': 9, 'rock': 8}	ny939
291665	n921	{'rock': 30}	ef602
459903	k891	{'scissor': 37, 'paper': 9, 'rock': 2}	jv904
325390	p970	{'scissor': 18, 'paper': 1, 'rock': 43}	te339
177950	w230	{'scissor': 6, 'paper': 9, 'rock': 37}	gt507
743125	h804	{'rock': 35}	av906
766338	h656	{'scissor': 47}	cw008
121565	q814	{'scissor': 28, 'paper': 45, 'rock': 45}	br847
389126	c516	{'scissor': 14, 'paper': 26}	gl503
602927	z690	{'scissor': 49}	re687
576494	p168	{'paper': 34}	mm478
737604	e436	{'scissor': 13, 'paper': 30, 'rock': 2}	ln835
383772	y968	{'scissor': 8, 'paper': 21, 'rock': 21}	zq395
779495	e998	{'paper': 20, 'rock': 5}	mh743
939920	p215	{'paper': 8, 'rock': 33}	mw268
345796	l512	{'scissor': 36}	mk182
513690	q294	{'scissor': 32, 'paper': 27, 'rock': 26}	lm612
937173	w529	{'scissor': 30, 'paper': 11, 'rock': 29}	uy015
781535	n144	{'scissor': 1, 'rock': 34}	hj325
324367	n434	{'scissor': 40, 'paper': 33, 'rock': 34}	ss000
953427	z095	{'paper': 15, 'rock': 23}	oh225
828461	w023	{'scissor': 18, 'rock': 43}	im096
301000	o544	{'paper': 31, 'rock': 24}	ue726
437657	l801	{'scissor': 41, 'paper': 12, 'rock': 39}	wk338
280709	c214	{'paper': 16}	gs794
543278	p204	{'scissor': 45, 'paper': 22, 'rock': 39}	hf691
268220	e998	{'scissor': 28, 'paper': 41, 'rock': 2}	am900
536179	h809	{'scissor': 31, 'paper': 4, 'rock': 36}	hm415
963820	n522	{'scissor': 47, 'paper': 11, 'rock': 3}	mt273
153551	q034	{'scissor': 49, 'paper': 5}	su882
701156	z087	{'scissor': 12, 'rock': 18}	oz752
880417	f925	{'scissor': 34, 'paper': 44}	ol215
768457	x929	{'scissor': 28, 'paper': 40, 'rock': 14}	ct519
726951	t165	{'scissor': 26, 'paper': 16}	gp330
853370	d665	{'rock': 45}	ay163
396331	q139	{'paper': 7, 'rock': 45}	ga039
244531	x383	{'scissor': 7, 'paper': 4, 'rock': 46}	wu444
682569	z355	{'paper': 24, 'rock': 40}	oz752
750268	d128	{'scissor': 9, 'paper': 4, 'rock': 19}	wc546
931334	n740	{'scissor': 24, 'paper': 4, 'rock': 6}	ev736
679832	a210	{'scissor': 43, 'paper': 31, 'rock': 27}	cd937
111146	s099	{'paper': 17}	ci956
432440	u509	{'scissor': 24, 'paper': 45, 'rock': 7}	sp790
884455	w518	{'scissor': 26, 'paper': 40, 'rock': 37}	uh104
719586	n577	{'scissor': 50, 'paper': 45, 'rock': 47}	ae592
905184	f346	{'rock': 5}	tq382
171160	c620	{'scissor': 5, 'paper': 28}	cc612
015172	z150	{'scissor': 22, 'rock': 37}	kv997
735516	r616	{'scissor': 11, 'paper': 3, 'rock': 29}	al562
002560	w298	{'paper': 16, 'rock': 34}	cj002
583438	g545	{'paper': 8, 'rock': 31}	qj795
775308	i191	{'rock': 7}	xf217
305170	t786	{'paper': 8, 'rock': 18}	jd750
281657	c071	{'scissor': 11, 'paper': 6}	pf915
551824	e338	{'scissor': 45, 'paper': 47, 'rock': 34}	ez179
746237	q299	{'scissor': 18}	nk812
984249	a176	{'scissor': 20}	hf772
039707	q392	{'paper': 24, 'rock': 25}	qo829
087278	d445	{'scissor': 27, 'paper': 37, 'rock': 1}	jc179
017820	z812	{'scissor': 48, 'paper': 29, 'rock': 15}	gt470
492283	a753	{'scissor': 38, 'paper': 4, 'rock': 49}	sw370
394050	x390	{'paper': 1, 'rock': 49}	rt904
063097	r968	{'scissor': 48, 'paper': 4, 'rock': 50}	yj300
707948	x883	{'scissor': 27, 'paper': 35, 'rock': 40}	yq847
791074	x929	{'rock': 29}	gr621
033127	c214	{'scissor': 3, 'rock': 23}	wu444
190792	f431	{'scissor': 38, 'rock': 7}	rx907
773497	a141	{'scissor': 32, 'paper': 11, 'rock': 37}	dq856
629959	x929	{'scissor': 30, 'paper': 50}	mm478
755181	n266	{'rock': 14}	ki360
921404	a863	{'paper': 27}	tj756
614069	u928	{'scissor': 3, 'paper': 26, 'rock': 42}	gm208
870572	i566	{'scissor': 13}	ab176
361481	b710	{'scissor': 45, 'paper': 20, 'rock': 1}	jq934
331227	k059	{'scissor': 6, 'paper': 46, 'rock': 2}	hc254
561427	m963	{'rock': 1}	zp287
658022	z812	{'paper': 12}	ob089
168552	b013	{'scissor': 6, 'paper': 45, 'rock': 26}	lv564
669116	y667	{'paper': 39}	vl226
373631	s903	{'scissor': 6, 'paper': 36}	sk444
712153	o291	{'paper': 36}	tj027
726388	m966	{'rock': 25}	nd133
176894	n434	{'paper': 8, 'rock': 39}	ky440
171780	f783	{'paper': 8, 'rock': 7}	tg848
781083	l693	{'rock': 14}	si738
963894	d395	{'scissor': 6, 'paper': 29, 'rock': 16}	mf216
116736	g542	{'scissor': 22}	oq161
339337	i459	{'scissor': 32}	ks811
420089	l245	{'paper': 22, 'rock': 4}	xw219
453233	w850	{'scissor': 15, 'paper': 44, 'rock': 20}	ir201
199463	a164	{'scissor': 1, 'paper': 35, 'rock': 14}	so642
127246	v663	{'scissor': 29, 'paper': 2, 'rock': 17}	rk333
819765	y145	{'scissor': 8, 'paper': 34, 'rock': 42}	xh081
655506	u022	{'scissor': 29, 'paper': 46, 'rock': 1}	iz055
879122	r629	{'scissor': 50}	wi857
688601	g463	{'scissor': 7, 'paper': 28, 'rock': 47}	to321
142763	j059	{'scissor': 31, 'rock': 24}	hz682
645452	e094	{'scissor': 10, 'paper': 50, 'rock': 28}	vo186
304594	b895	{'scissor': 17, 'paper': 50}	cl894
590287	f744	{'scissor': 7, 'paper': 36, 'rock': 7}	ps794
278130	t311	{'scissor': 15, 'paper': 22, 'rock': 38}	km134
686594	z792	{'scissor': 22, 'paper': 16, 'rock': 31}	bz339
662247	c727	{'scissor': 35, 'paper': 19, 'rock': 27}	il121
751807	b261	{'scissor': 33, 'paper': 5}	vj026
325270	p738	{'scissor': 50, 'paper': 11, 'rock': 7}	yg675
326986	q039	{'scissor': 20, 'paper': 43, 'rock': 24}	gv897
223074	t812	{'paper': 22}	ht387
599176	i362	{'scissor': 13, 'paper': 43, 'rock': 16}	jg824
511522	e102	{'paper': 19, 'rock': 41}	qd939
846221	q453	{'scissor': 22, 'paper': 2, 'rock': 46}	yi652
812948	d777	{'scissor': 38, 'paper': 26}	kj801
778394	w108	{'scissor': 18, 'paper': 37, 'rock': 4}	ju128
503957	q835	{'scissor': 37, 'paper': 2, 'rock': 23}	kz670
466168	g006	{'scissor': 15}	st778
608393	r762	{'scissor': 15, 'paper': 19, 'rock': 30}	ih010
406071	w117	{'rock': 32}	jj867
447998	g915	{'scissor': 50, 'rock': 1}	bm922
732760	z613	{'rock': 26}	bt762
538227	s318	{'paper': 7}	wk824
055114	j117	{'rock': 29}	qi059
254380	k456	{'scissor': 32}	oo605
397251	d186	{'scissor': 47, 'paper': 9}	uw122
704882	g006	{'rock': 31}	wv666
127261	e003	{'rock': 9}	ic690
234488	z226	{'scissor': 8, 'paper': 22, 'rock': 46}	it595
407572	y521	{'paper': 42, 'rock': 4}	hc254
695561	s400	{'scissor': 1, 'paper': 43, 'rock': 21}	im096
055299	c593	{'scissor': 3, 'rock': 39}	wx703
295039	r271	{'scissor': 15}	br022
232414	f271	{'scissor': 8, 'paper': 28, 'rock': 4}	su882
785029	v642	{'scissor': 43, 'paper': 36, 'rock': 18}	pc700
261100	a820	{'scissor': 21}	gs794
140418	m356	{'scissor': 10, 'paper': 39, 'rock': 43}	an106
632484	y078	{'scissor': 40, 'paper': 40, 'rock': 38}	db549
660162	t865	{'scissor': 47}	ti835
032585	i881	{'scissor': 13, 'paper': 5, 'rock': 14}	bv432
198213	m963	{'scissor': 27, 'paper': 6, 'rock': 19}	qj795
061478	f421	{'scissor': 38}	ol215
514974	x383	{'scissor': 11, 'paper': 38, 'rock': 26}	xv785
282259	j059	{'paper': 8, 'rock': 20}	mq248
200586	s719	{'scissor': 44, 'paper': 32}	ei933
868640	w518	{'scissor': 40, 'paper': 48, 'rock': 36}	pv370
231623	b403	{'scissor': 46, 'paper': 27, 'rock': 48}	vo933
068436	t233	{'scissor': 40, 'rock': 36}	uh104
344950	k748	{'scissor': 13, 'paper': 32, 'rock': 31}	na170
546675	e359	{'rock': 12}	js262
380039	o572	{'scissor': 29}	qb327
211528	p328	{'paper': 3, 'rock': 34}	iu023
199494	k973	{'scissor': 14, 'paper': 27, 'rock': 4}	kr999
038572	w482	{'rock': 39}	mx431
797450	v515	{'scissor': 21, 'paper': 4}	pa758
220757	s714	{'scissor': 14, 'rock': 23}	oj742
419934	n581	{'scissor': 44, 'paper': 12, 'rock': 47}	if867
914633	h818	{'scissor': 20}	pi752
991361	p412	{'scissor': 4, 'paper': 21}	bl965
777820	v929	{'scissor': 24}	zs884
532514	w572	{'scissor': 33, 'paper': 14, 'rock': 22}	ru326
228914	x439	{'rock': 4}	ry452
047689	w865	{'scissor': 5, 'paper': 18, 'rock': 18}	kx099
949765	o185	{'scissor': 27, 'paper': 17, 'rock': 26}	fr519
135666	d833	{'scissor': 34, 'paper': 47, 'rock': 28}	vo662
159875	x211	{'paper': 15}	gb712
746986	b403	{'scissor': 27}	go023
668035	o853	{'scissor': 30, 'paper': 23, 'rock': 50}	vb830
342894	p774	{'scissor': 7, 'paper': 20, 'rock': 20}	ge353
825921	f465	{'scissor': 22, 'paper': 13, 'rock': 39}	gy983
051429	z247	{'scissor': 37, 'paper': 4, 'rock': 23}	pd995
015329	v783	{'scissor': 29, 'paper': 40, 'rock': 16}	jt171
626700	c287	{'paper': 1}	ot443
025393	l438	{'scissor': 35, 'paper': 14, 'rock': 45}	gv897
917278	g131	{'scissor': 19, 'paper': 31, 'rock': 44}	aw087
215442	g232	{'rock': 1}	ii842
952044	k443	{'rock': 23}	mx850
866101	k158	{'paper': 22}	ih010
027624	m110	{'scissor': 10, 'paper': 33, 'rock': 26}	ok237
670641	m651	{'scissor': 5}	sb447
026300	t786	{'scissor': 14}	jd115
456998	g131	{'paper': 15, 'rock': 46}	cl952
426817	y772	{'scissor': 20, 'paper': 17}	nu176
877252	z460	{'scissor': 48, 'paper': 6, 'rock': 10}	yv099
308094	d225	{'scissor': 46, 'paper': 33}	zt284
967648	c251	{'rock': 35}	sz331
041550	j652	{'paper': 37}	cu178
782491	m628	{'paper': 9}	mi241
479338	q034	{'scissor': 15, 'paper': 50}	ue660
535365	y422	{'paper': 9, 'rock': 41}	ar911
