P977	ed501	{'scissor': 272, 'paper': 267, 'rock': 205}	{'scissor': 112, 'paper': 80, 'rock': 11}
P113	yb360	{'scissor': 106, 'paper': 36, 'rock': 173}	{'scissor': 52, 'paper': 1, 'rock': 127}
P695	xs543	{'scissor': 212, 'paper': 56, 'rock': 227}	{'scissor': 152, 'paper': 9, 'rock': 12}
P693	sz331	{'scissor': 139, 'paper': 190, 'rock': 274}	{'scissor': 1, 'paper': 28, 'rock': 4}
P409	vx862	{'scissor': 155, 'paper': 158, 'rock': 119}	{'scissor': 80, 'paper': 93, 'rock': 26}
P076	xs368	{'scissor': 92, 'paper': 136, 'rock': 165}	{'scissor': 2, 'paper': 72, 'rock': 27}
P699	ew935	{'scissor': 240, 'paper': 283, 'rock': 315}	{'scissor': 87, 'paper': 51, 'rock': 82}
P610	rt569	{'scissor': 211, 'paper': 340, 'rock': 193}	{'scissor': 36, 'paper': 51, 'rock': 17}
P118	su882	{'scissor': 319, 'paper': 219, 'rock': 99}	{'scissor': 124, 'paper': 12, 'rock': 14}
P413	nd514	{'scissor': 211, 'paper': 143, 'rock': 218}	{'scissor': 36, 'paper': 39, 'rock': 83}
P697	nk812	{'scissor': 211, 'paper': 213, 'rock': 214}	{'scissor': 64, 'paper': 49, 'rock': 158}
P452	ps794	{'scissor': 89, 'paper': 239, 'rock': 132}	{'scissor': 0, 'paper': 67, 'rock': 7}
P525	ax575	{'scissor': 155, 'paper': 277, 'rock': 106}	{'scissor': 7, 'paper': 98, 'rock': 28}
P909	ma691	{'scissor': 163, 'paper': 317, 'rock': 341}	{'scissor': 37, 'paper': 40, 'rock': 12}
P816	il346	{'scissor': 195, 'paper': 221, 'rock': 157}	{'scissor': 11, 'paper': 24, 'rock': 44}
P497	cl248	{'scissor': 70, 'paper': 256, 'rock': 171}	{'scissor': 3, 'paper': 143, 'rock': 32}
P986	ww958	{'scissor': 91, 'paper': 141, 'rock': 144}	{'scissor': 3, 'paper': 2, 'rock': 8}
P964	vl999	{'scissor': 165, 'paper': 48, 'rock': 113}	{'scissor': 79, 'paper': 2, 'rock': 16}
P085	no518	{'scissor': 194, 'paper': 206, 'rock': 242}	{'scissor': 19, 'paper': 103, 'rock': 27}
P632	xy589	{'scissor': 259, 'paper': 129, 'rock': 143}	{'scissor': 67, 'paper': 22, 'rock': 19}
P812	st778	{'scissor': 182, 'paper': 320, 'rock': 165}	{'scissor': 22, 'paper': 152, 'rock': 69}
P857	pb909	{'scissor': 64, 'paper': 133, 'rock': 209}	{'scissor': 1, 'paper': 19, 'rock': 43}
P118	wt971	{'scissor': 437, 'paper': 323, 'rock': 168}	{'scissor': 94, 'paper': 64, 'rock': 22}
P247	sz024	{'scissor': 159, 'paper': 169, 'rock': 56}	{'scissor': 101, 'paper': 118, 'rock': 0}
P534	xb754	{'scissor': 202, 'paper': 135, 'rock': 170}	{'scissor': 24, 'paper': 4, 'rock': 134}
P501	ys642	{'scissor': 83, 'paper': 220, 'rock': 127}	{'scissor': 67, 'paper': 156, 'rock': 11}
P134	dj153	{'scissor': 201, 'paper': 203, 'rock': 282}	{'scissor': 11, 'paper': 68, 'rock': 11}
P041	lc995	{'scissor': 326, 'paper': 284, 'rock': 211}	{'scissor': 12, 'paper': 140, 'rock': 50}
P857	gh460	{'scissor': 272, 'paper': 67, 'rock': 230}	{'scissor': 139, 'paper': 3, 'rock': 55}
P920	hy645	{'scissor': 272, 'paper': 95, 'rock': 235}	{'scissor': 75, 'paper': 18, 'rock': 67}
P031	iz544	{'scissor': 184, 'paper': 221, 'rock': 159}	{'scissor': 131, 'paper': 25, 'rock': 23}
P774	lh722	{'scissor': 185, 'paper': 255, 'rock': 187}	{'scissor': 10, 'paper': 96, 'rock': 48}
P609	ar911	{'scissor': 192, 'paper': 39, 'rock': 262}	{'scissor': 69, 'paper': 18, 'rock': 57}
P142	fx962	{'scissor': 143, 'paper': 40, 'rock': 241}	{'scissor': 47, 'paper': 9, 'rock': 96}
P371	ou037	{'scissor': 367, 'paper': 137, 'rock': 83}	{'scissor': 176, 'paper': 19, 'rock': 13}
P647	xh088	{'scissor': 273, 'paper': 309, 'rock': 328}	{'scissor': 92, 'paper': 119, 'rock': 117}
P518	se745	{'scissor': 155, 'paper': 118, 'rock': 234}	{'scissor': 29, 'paper': 54, 'rock': 80}
P479	xh081	{'scissor': 303, 'paper': 336, 'rock': 397}	{'scissor': 84, 'paper': 45, 'rock': 154}
P046	le901	{'scissor': 150, 'paper': 246, 'rock': 212}	{'scissor': 35, 'paper': 64, 'rock': 27}
P884	vm792	{'scissor': 199, 'paper': 244, 'rock': 251}	{'scissor': 73, 'paper': 131, 'rock': 15}
P912	jr745	{'scissor': 273, 'paper': 213, 'rock': 201}	{'scissor': 25, 'paper': 168, 'rock': 11}
P632	ds668	{'scissor': 205, 'paper': 151, 'rock': 209}	{'scissor': 57, 'paper': 35, 'rock': 7}
P242	rs230	{'scissor': 285, 'paper': 139, 'rock': 215}	{'scissor': 136, 'paper': 98, 'rock': 161}
P853	wo413	{'scissor': 189, 'paper': 205, 'rock': 82}	{'scissor': 97, 'paper': 63, 'rock': 21}
P807	hz739	{'scissor': 170, 'paper': 234, 'rock': 75}	{'scissor': 117, 'paper': 174, 'rock': 13}
P103	pg843	{'scissor': 146, 'paper': 6, 'rock': 234}	{'scissor': 27, 'paper': 6, 'rock': 56}
P088	oj992	{'scissor': 192, 'paper': 224, 'rock': 51}	{'scissor': 101, 'paper': 60, 'rock': 0}
P537	pd505	{'scissor': 186, 'paper': 121, 'rock': 165}	{'scissor': 57, 'paper': 46, 'rock': 6}
P632	cq178	{'scissor': 140, 'paper': 72, 'rock': 253}	{'scissor': 75, 'paper': 2, 'rock': 149}
P370	zl239	{'scissor': 136, 'paper': 105, 'rock': 191}	{'scissor': 9, 'paper': 23, 'rock': 123}
P715	mh833	{'scissor': 167, 'paper': 133, 'rock': 223}	{'scissor': 51, 'paper': 9, 'rock': 22}
P004	fv538	{'scissor': 124, 'paper': 155, 'rock': 220}	{'scissor': 55, 'paper': 36, 'rock': 11}
P435	hx910	{'scissor': 120, 'paper': 227, 'rock': 185}	{'scissor': 3, 'paper': 4, 'rock': 5}
P053	yc905	{'scissor': 175, 'paper': 227, 'rock': 208}	{'scissor': 37, 'paper': 66, 'rock': 105}
P624	ay163	{'scissor': 161, 'paper': 40, 'rock': 111}	{'scissor': 47, 'paper': 2, 'rock': 6}
P157	ur270	{'scissor': 92, 'paper': 177, 'rock': 220}	{'scissor': 57, 'paper': 80, 'rock': 80}
P212	bo978	{'scissor': 183, 'paper': 240, 'rock': 97}	{'scissor': 136, 'paper': 92, 'rock': 66}
P058	lo342	{'scissor': 194, 'paper': 207, 'rock': 41}	{'scissor': 55, 'paper': 117, 'rock': 9}
P318	jx827	{'scissor': 184, 'paper': 197, 'rock': 143}	{'scissor': 9, 'paper': 75, 'rock': 24}
P014	ue726	{'scissor': 235, 'paper': 282, 'rock': 309}	{'scissor': 101, 'paper': 21, 'rock': 12}
P612	ui092	{'scissor': 224, 'paper': 291, 'rock': 332}	{'scissor': 85, 'paper': 4, 'rock': 46}
P900	pw569	{'scissor': 185, 'paper': 340, 'rock': 296}	{'scissor': 52, 'paper': 122, 'rock': 17}
P685	rt637	{'scissor': 85, 'paper': 134, 'rock': 233}	{'scissor': 6, 'paper': 39, 'rock': 44}
P552	uw286	{'scissor': 170, 'paper': 182, 'rock': 110}	{'scissor': 10, 'paper': 93, 'rock': 0}
P127	hs800	{'scissor': 89, 'paper': 221, 'rock': 193}	{'scissor': 19, 'paper': 141, 'rock': 48}
P831	vp272	{'scissor': 254, 'paper': 321, 'rock': 274}	{'scissor': 0, 'paper': 3, 'rock': 11}
P802	tv182	{'scissor': 147, 'paper': 285, 'rock': 156}	{'scissor': 72, 'paper': 138, 'rock': 46}
P856	ts953	{'scissor': 377, 'paper': 289, 'rock': 126}	{'scissor': 128, 'paper': 13, 'rock': 38}
P537	zy583	{'scissor': 10, 'paper': 114, 'rock': 133}	{'scissor': 2, 'paper': 30, 'rock': 47}
P411	gf196	{'scissor': 186, 'paper': 233, 'rock': 109}	{'scissor': 54, 'paper': 81, 'rock': 1}
P252	ui385	{'scissor': 268, 'paper': 86, 'rock': 156}	{'scissor': 140, 'paper': 40, 'rock': 94}
P835	hp529	{'scissor': 61, 'paper': 237, 'rock': 179}	{'scissor': 18, 'paper': 122, 'rock': 3}
P283	fk970	{'scissor': 221, 'paper': 257, 'rock': 168}	{'scissor': 54, 'paper': 18, 'rock': 65}
P729	tm882	{'scissor': 352, 'paper': 271, 'rock': 277}	{'scissor': 0, 'paper': 0, 'rock': 11}
P271	pr305	{'scissor': 111, 'paper': 292, 'rock': 274}	{'scissor': 57, 'paper': 133, 'rock': 59}
P698	bs848	{'scissor': 164, 'paper': 222, 'rock': 226}	{'scissor': 60, 'paper': 84, 'rock': 14}
P224	ch955	{'scissor': 286, 'paper': 298, 'rock': 176}	{'scissor': 106, 'paper': 67, 'rock': 71}
P270	hg841	{'scissor': 183, 'paper': 210, 'rock': 94}	{'scissor': 91, 'paper': 20, 'rock': 30}
P258	ie967	{'scissor': 340, 'paper': 305, 'rock': 184}	{'scissor': 80, 'paper': 146, 'rock': 8}
P326	yi201	{'scissor': 151, 'paper': 152, 'rock': 80}	{'scissor': 116, 'paper': 31, 'rock': 13}
P338	nt689	{'scissor': 6, 'paper': 121, 'rock': 203}	{'scissor': 2, 'paper': 10, 'rock': 144}
P710	qj407	{'scissor': 286, 'paper': 217, 'rock': 243}	{'scissor': 167, 'paper': 30, 'rock': 2}
P061	bh348	{'scissor': 73, 'paper': 203, 'rock': 260}	{'scissor': 7, 'paper': 118, 'rock': 23}
P381	gt470	{'scissor': 397, 'paper': 220, 'rock': 175}	{'scissor': 90, 'paper': 4, 'rock': 14}
P201	mu445	{'scissor': 196, 'paper': 242, 'rock': 244}	{'scissor': 21, 'paper': 16, 'rock': 137}
P835	na462	{'scissor': 199, 'paper': 167, 'rock': 159}	{'scissor': 13, 'paper': 85, 'rock': 56}
P424	bh345	{'scissor': 172, 'paper': 268, 'rock': 223}	{'scissor': 1, 'paper': 21, 'rock': 31}
P594	sv854	{'scissor': 160, 'paper': 158, 'rock': 147}	{'scissor': 16, 'paper': 0, 'rock': 26}
P796	ew659	{'scissor': 203, 'paper': 73, 'rock': 190}	{'scissor': 30, 'paper': 18, 'rock': 12}
P943	dg835	{'scissor': 240, 'paper': 117, 'rock': 297}	{'scissor': 67, 'paper': 55, 'rock': 62}
P395	cw433	{'scissor': 230, 'paper': 133, 'rock': 293}	{'scissor': 103, 'paper': 21, 'rock': 49}
P071	fm291	{'scissor': 266, 'paper': 166, 'rock': 143}	{'scissor': 103, 'paper': 21, 'rock': 59}
P906	as220	{'scissor': 165, 'paper': 338, 'rock': 117}	{'scissor': 10, 'paper': 159, 'rock': 8}
P116	zs884	{'scissor': 477, 'paper': 314, 'rock': 342}	{'scissor': 150, 'paper': 11, 'rock': 16}
P182	ir385	{'scissor': 190, 'paper': 41, 'rock': 81}	{'scissor': 20, 'paper': 0, 'rock': 17}
P817	ba609	{'scissor': 36, 'paper': 46, 'rock': 76}	{'scissor': 13, 'paper': 10, 'rock': 5}
P763	bz665	{'scissor': 299, 'paper': 254, 'rock': 224}	{'scissor': 156, 'paper': 23, 'rock': 19}
P996	kd500	{'scissor': 234, 'paper': 59, 'rock': 174}	{'scissor': 11, 'paper': 5, 'rock': 33}
P155	vc354	{'scissor': 284, 'paper': 213, 'rock': 245}	{'scissor': 17, 'paper': 38, 'rock': 21}
P271	py465	{'scissor': 174, 'paper': 224, 'rock': 82}	{'scissor': 155, 'paper': 149, 'rock': 3}
P182	cz735	{'scissor': 152, 'paper': 272, 'rock': 218}	{'scissor': 22, 'paper': 42, 'rock': 80}
P652	kg058	{'scissor': 325, 'paper': 265, 'rock': 298}	{'scissor': 107, 'paper': 89, 'rock': 32}
P711	as138	{'scissor': 308, 'paper': 133, 'rock': 213}	{'scissor': 48, 'paper': 18, 'rock': 51}
P537	in474	{'scissor': 229, 'paper': 146, 'rock': 164}	{'scissor': 96, 'paper': 52, 'rock': 91}
P557	af955	{'scissor': 176, 'paper': 246, 'rock': 370}	{'scissor': 34, 'paper': 114, 'rock': 0}
P509	nv906	{'scissor': 201, 'paper': 220, 'rock': 194}	{'scissor': 143, 'paper': 173, 'rock': 31}
P530	ep100	{'scissor': 205, 'paper': 239, 'rock': 253}	{'scissor': 141, 'paper': 56, 'rock': 112}
P312	af959	{'scissor': 159, 'paper': 189, 'rock': 244}	{'scissor': 35, 'paper': 48, 'rock': 162}
P729	yk910	{'scissor': 156, 'paper': 156, 'rock': 57}	{'scissor': 12, 'paper': 47, 'rock': 0}
P286	xo062	{'scissor': 72, 'paper': 119, 'rock': 172}	{'scissor': 8, 'paper': 20, 'rock': 68}
P203	ag425	{'scissor': 138, 'paper': 220, 'rock': 256}	{'scissor': 11, 'paper': 13, 'rock': 32}
P328	tr970	{'scissor': 141, 'paper': 74, 'rock': 147}	{'scissor': 7, 'paper': 3, 'rock': 6}
P237	qu893	{'scissor': 219, 'paper': 235, 'rock': 116}	{'scissor': 1, 'paper': 34, 'rock': 61}
P414	hm429	{'scissor': 45, 'paper': 250, 'rock': 190}	{'scissor': 13, 'paper': 82, 'rock': 58}
P144	nm717	{'scissor': 316, 'paper': 256, 'rock': 200}	{'scissor': 136, 'paper': 103, 'rock': 49}
P076	jn512	{'scissor': 31, 'paper': 130, 'rock': 144}	{'scissor': 5, 'paper': 27, 'rock': 53}
P911	py642	{'scissor': 223, 'paper': 258, 'rock': 255}	{'scissor': 103, 'paper': 155, 'rock': 129}
P659	zw403	{'scissor': 345, 'paper': 182, 'rock': 274}	{'scissor': 71, 'paper': 29, 'rock': 117}
P383	qn505	{'scissor': 137, 'paper': 286, 'rock': 112}	{'scissor': 89, 'paper': 110, 'rock': 14}
P672	bq747	{'scissor': 308, 'paper': 266, 'rock': 169}	{'scissor': 60, 'paper': 36, 'rock': 32}
P424	qx596	{'scissor': 122, 'paper': 392, 'rock': 188}	{'scissor': 2, 'paper': 185, 'rock': 67}
P675	gt308	{'scissor': 108, 'paper': 144, 'rock': 143}	{'scissor': 27, 'paper': 1, 'rock': 0}
P907	do334	{'scissor': 255, 'paper': 234, 'rock': 114}	{'scissor': 78, 'paper': 137, 'rock': 9}
P043	lv564	{'scissor': 238, 'paper': 276, 'rock': 95}	{'scissor': 103, 'paper': 35, 'rock': 13}
P930	wy106	{'scissor': 71, 'paper': 214, 'rock': 268}	{'scissor': 1, 'paper': 117, 'rock': 66}
P632	lg825	{'scissor': 161, 'paper': 194, 'rock': 227}	{'scissor': 65, 'paper': 42, 'rock': 159}
P699	rm938	{'scissor': 31, 'paper': 70, 'rock': 249}	{'scissor': 0, 'paper': 1, 'rock': 69}
P134	mq218	{'scissor': 143, 'paper': 148, 'rock': 287}	{'scissor': 1, 'paper': 18, 'rock': 7}
P448	bp349	{'scissor': 272, 'paper': 285, 'rock': 336}	{'scissor': 67, 'paper': 62, 'rock': 124}
P295	ps304	{'scissor': 129, 'paper': 104, 'rock': 251}	{'scissor': 73, 'paper': 44, 'rock': 17}
P004	dc444	{'scissor': 82, 'paper': 219, 'rock': 169}	{'scissor': 19, 'paper': 98, 'rock': 15}
P688	yt537	{'scissor': 192, 'paper': 122, 'rock': 183}	{'scissor': 21, 'paper': 80, 'rock': 97}
P857	sp790	{'scissor': 57, 'paper': 165, 'rock': 129}	{'scissor': 7, 'paper': 87, 'rock': 53}
P041	bu939	{'scissor': 291, 'paper': 141, 'rock': 203}	{'scissor': 112, 'paper': 3, 'rock': 10}
P830	yt842	{'scissor': 214, 'paper': 49, 'rock': 51}	{'scissor': 86, 'paper': 3, 'rock': 47}
P830	dt065	{'scissor': 227, 'paper': 209, 'rock': 72}	{'scissor': 78, 'paper': 100, 'rock': 10}
P561	kl877	{'scissor': 191, 'paper': 219, 'rock': 70}	{'scissor': 113, 'paper': 96, 'rock': 1}
P815	dq343	{'scissor': 280, 'paper': 112, 'rock': 108}	{'scissor': 147, 'paper': 6, 'rock': 3}
P619	dn269	{'scissor': 190, 'paper': 156, 'rock': 118}	{'scissor': 108, 'paper': 26, 'rock': 25}
P302	ke636	{'scissor': 148, 'paper': 189, 'rock': 238}	{'scissor': 43, 'paper': 5, 'rock': 110}
P151	zl715	{'scissor': 118, 'paper': 105, 'rock': 115}	{'scissor': 91, 'paper': 75, 'rock': 101}
P295	wx703	{'scissor': 87, 'paper': 99, 'rock': 280}	{'scissor': 5, 'paper': 13, 'rock': 179}
P856	ex491	{'scissor': 225, 'paper': 88, 'rock': 193}	{'scissor': 155, 'paper': 76, 'rock': 125}
P917	ac583	{'scissor': 223, 'paper': 111, 'rock': 69}	{'scissor': 152, 'paper': 22, 'rock': 2}
P517	mf981	{'scissor': 146, 'paper': 122, 'rock': 129}	{'scissor': 30, 'paper': 61, 'rock': 37}
P995	nq059	{'scissor': 234, 'paper': 160, 'rock': 179}	{'scissor': 80, 'paper': 37, 'rock': 75}
P058	oa990	{'scissor': 135, 'paper': 158, 'rock': 191}	{'scissor': 55, 'paper': 53, 'rock': 98}
P852	ze702	{'scissor': 273, 'paper': 242, 'rock': 163}	{'scissor': 128, 'paper': 34, 'rock': 6}
P638	wv141	{'scissor': 192, 'paper': 212, 'rock': 226}	{'scissor': 70, 'paper': 4, 'rock': 50}
P657	kh156	{'scissor': 321, 'paper': 110, 'rock': 404}	{'scissor': 157, 'paper': 3, 'rock': 161}
P893	ed292	{'scissor': 192, 'paper': 68, 'rock': 102}	{'scissor': 88, 'paper': 14, 'rock': 40}
P820	go606	{'scissor': 171, 'paper': 221, 'rock': 239}	{'scissor': 63, 'paper': 18, 'rock': 89}
P439	ks779	{'scissor': 198, 'paper': 165, 'rock': 241}	{'scissor': 9, 'paper': 26, 'rock': 51}
P411	wg026	{'scissor': 148, 'paper': 286, 'rock': 117}	{'scissor': 62, 'paper': 9, 'rock': 1}
P651	tl108	{'scissor': 61, 'paper': 94, 'rock': 105}	{'scissor': 20, 'paper': 73, 'rock': 44}
P274	dm667	{'scissor': 251, 'paper': 184, 'rock': 192}	{'scissor': 160, 'paper': 96, 'rock': 7}
P112	ri431	{'scissor': 146, 'paper': 147, 'rock': 149}	{'scissor': 26, 'paper': 118, 'rock': 114}
P646	eb982	{'scissor': 156, 'paper': 199, 'rock': 88}	{'scissor': 10, 'paper': 78, 'rock': 12}
P858	td351	{'scissor': 248, 'paper': 230, 'rock': 243}	{'scissor': 108, 'paper': 135, 'rock': 123}
P186	bm922	{'scissor': 181, 'paper': 151, 'rock': 241}	{'scissor': 18, 'paper': 7, 'rock': 17}
P185	db311	{'scissor': 248, 'paper': 77, 'rock': 138}	{'scissor': 5, 'paper': 32, 'rock': 10}
P729	zs189	{'scissor': 288, 'paper': 254, 'rock': 105}	{'scissor': 52, 'paper': 34, 'rock': 0}
P302	gy179	{'scissor': 138, 'paper': 127, 'rock': 264}	{'scissor': 14, 'paper': 75, 'rock': 65}
P628	lp294	{'scissor': 173, 'paper': 195, 'rock': 223}	{'scissor': 150, 'paper': 117, 'rock': 161}
P217	hy981	{'scissor': 418, 'paper': 270, 'rock': 346}	{'scissor': 116, 'paper': 70, 'rock': 54}
P708	kr606	{'scissor': 116, 'paper': 303, 'rock': 160}	{'scissor': 12, 'paper': 96, 'rock': 12}
P404	fg719	{'scissor': 323, 'paper': 138, 'rock': 173}	{'scissor': 78, 'paper': 40, 'rock': 68}
P173	qv073	{'scissor': 185, 'paper': 231, 'rock': 93}	{'scissor': 32, 'paper': 4, 'rock': 20}
P869	hn560	{'scissor': 213, 'paper': 259, 'rock': 340}	{'scissor': 21, 'paper': 105, 'rock': 36}
P489	mk465	{'scissor': 269, 'paper': 152, 'rock': 123}	{'scissor': 100, 'paper': 41, 'rock': 28}
P465	xy111	{'scissor': 71, 'paper': 224, 'rock': 318}	{'scissor': 14, 'paper': 3, 'rock': 54}
P667	tg492	{'scissor': 144, 'paper': 60, 'rock': 327}	{'scissor': 40, 'paper': 34, 'rock': 82}
P392	qs731	{'scissor': 78, 'paper': 162, 'rock': 230}	{'scissor': 7, 'paper': 59, 'rock': 8}
P807	wm637	{'scissor': 313, 'paper': 355, 'rock': 365}	{'scissor': 99, 'paper': 138, 'rock': 116}
P763	tw064	{'scissor': 161, 'paper': 123, 'rock': 279}	{'scissor': 71, 'paper': 43, 'rock': 15}
P964	nj603	{'scissor': 145, 'paper': 287, 'rock': 87}	{'scissor': 37, 'paper': 180, 'rock': 14}
P687	nc570	{'scissor': 251, 'paper': 207, 'rock': 256}	{'scissor': 30, 'paper': 56, 'rock': 37}
P406	gh034	{'scissor': 231, 'paper': 148, 'rock': 151}	{'scissor': 25, 'paper': 82, 'rock': 34}
P529	is542	{'scissor': 147, 'paper': 194, 'rock': 239}	{'scissor': 12, 'paper': 12, 'rock': 58}
P009	ch948	{'scissor': 156, 'paper': 240, 'rock': 230}	{'scissor': 4, 'paper': 149, 'rock': 14}
P869	ld133	{'scissor': 88, 'paper': 52, 'rock': 138}	{'scissor': 25, 'paper': 0, 'rock': 7}
P730	dm061	{'scissor': 34, 'paper': 271, 'rock': 130}	{'scissor': 1, 'paper': 17, 'rock': 6}
P132	zl173	{'scissor': 142, 'paper': 159, 'rock': 236}	{'scissor': 34, 'paper': 6, 'rock': 164}
P517	jj167	{'scissor': 135, 'paper': 166, 'rock': 166}	{'scissor': 71, 'paper': 9, 'rock': 54}
P395	ny939	{'scissor': 239, 'paper': 255, 'rock': 308}	{'scissor': 74, 'paper': 48, 'rock': 27}
P126	jj160	{'scissor': 304, 'paper': 203, 'rock': 113}	{'scissor': 35, 'paper': 13, 'rock': 18}
P986	mb538	{'scissor': 23, 'paper': 190, 'rock': 227}	{'scissor': 8, 'paper': 58, 'rock': 50}
P717	xe223	{'scissor': 155, 'paper': 248, 'rock': 126}	{'scissor': 18, 'paper': 108, 'rock': 17}
P299	lx618	{'scissor': 387, 'paper': 335, 'rock': 169}	{'scissor': 70, 'paper': 74, 'rock': 17}
P533	nj548	{'scissor': 176, 'paper': 58, 'rock': 65}	{'scissor': 8, 'paper': 7, 'rock': 8}
P014	jb038	{'scissor': 278, 'paper': 218, 'rock': 66}	{'scissor': 141, 'paper': 17, 'rock': 6}
P825	cu002	{'scissor': 239, 'paper': 162, 'rock': 228}	{'scissor': 131, 'paper': 46, 'rock': 20}
P545	ia452	{'scissor': 178, 'paper': 145, 'rock': 131}	{'scissor': 51, 'paper': 12, 'rock': 14}
P517	hf772	{'scissor': 197, 'paper': 220, 'rock': 83}	{'scissor': 19, 'paper': 82, 'rock': 10}
P434	oy742	{'scissor': 115, 'paper': 151, 'rock': 89}	{'scissor': 65, 'paper': 131, 'rock': 7}
P212	xm759	{'scissor': 206, 'paper': 235, 'rock': 298}	{'scissor': 84, 'paper': 64, 'rock': 59}
P218	oy747	{'scissor': 253, 'paper': 150, 'rock': 175}	{'scissor': 69, 'paper': 39, 'rock': 48}
P884	yh292	{'scissor': 246, 'paper': 316, 'rock': 284}	{'scissor': 45, 'paper': 143, 'rock': 97}
P426	qi059	{'scissor': 253, 'paper': 200, 'rock': 186}	{'scissor': 112, 'paper': 53, 'rock': 16}
P357	mt154	{'scissor': 148, 'paper': 81, 'rock': 71}	{'scissor': 43, 'paper': 6, 'rock': 49}
P714	zh655	{'scissor': 144, 'paper': 171, 'rock': 145}	{'scissor': 12, 'paper': 34, 'rock': 14}
P699	bt334	{'scissor': 293, 'paper': 124, 'rock': 274}	{'scissor': 56, 'paper': 10, 'rock': 152}
P507	jh780	{'scissor': 225, 'paper': 244, 'rock': 65}	{'scissor': 28, 'paper': 29, 'rock': 4}
P316	kb215	{'scissor': 165, 'paper': 194, 'rock': 265}	{'scissor': 19, 'paper': 3, 'rock': 73}
P313	jb291	{'scissor': 290, 'paper': 134, 'rock': 297}	{'scissor': 72, 'paper': 77, 'rock': 176}
P412	mx945	{'scissor': 160, 'paper': 204, 'rock': 150}	{'scissor': 1, 'paper': 16, 'rock': 55}
P435	ov562	{'scissor': 103, 'paper': 157, 'rock': 239}	{'scissor': 19, 'paper': 43, 'rock': 82}
P300	zy756	{'scissor': 219, 'paper': 194, 'rock': 247}	{'scissor': 80, 'paper': 31, 'rock': 47}
P759	uq848	{'scissor': 201, 'paper': 233, 'rock': 287}	{'scissor': 4, 'paper': 111, 'rock': 27}
P022	bm448	{'scissor': 131, 'paper': 130, 'rock': 109}	{'scissor': 23, 'paper': 67, 'rock': 50}
P816	mp489	{'scissor': 162, 'paper': 214, 'rock': 88}	{'scissor': 40, 'paper': 60, 'rock': 8}
P357	dt372	{'scissor': 135, 'paper': 223, 'rock': 243}	{'scissor': 75, 'paper': 79, 'rock': 112}
P526	zh385	{'scissor': 103, 'paper': 104, 'rock': 195}	{'scissor': 54, 'paper': 7, 'rock': 164}
P167	cr446	{'scissor': 114, 'paper': 293, 'rock': 315}	{'scissor': 9, 'paper': 52, 'rock': 142}
P492	fa717	{'scissor': 103, 'paper': 314, 'rock': 341}	{'scissor': 64, 'paper': 121, 'rock': 142}
P380	ch927	{'scissor': 183, 'paper': 90, 'rock': 140}	{'scissor': 92, 'paper': 87, 'rock': 131}
P432	hj738	{'scissor': 84, 'paper': 267, 'rock': 176}	{'scissor': 31, 'paper': 128, 'rock': 6}
P995	yg675	{'scissor': 268, 'paper': 148, 'rock': 252}	{'scissor': 52, 'paper': 33, 'rock': 100}
P599	ln867	{'scissor': 301, 'paper': 212, 'rock': 149}	{'scissor': 120, 'paper': 55, 'rock': 45}
P885	xr605	{'scissor': 259, 'paper': 245, 'rock': 154}	{'scissor': 89, 'paper': 87, 'rock': 2}
P743	vu785	{'scissor': 166, 'paper': 281, 'rock': 258}	{'scissor': 34, 'paper': 92, 'rock': 80}
P326	kz620	{'scissor': 166, 'paper': 210, 'rock': 184}	{'scissor': 19, 'paper': 42, 'rock': 2}
P547	rj017	{'scissor': 199, 'paper': 138, 'rock': 268}	{'scissor': 68, 'paper': 8, 'rock': 60}
P535	zx405	{'scissor': 125, 'paper': 197, 'rock': 197}	{'scissor': 4, 'paper': 21, 'rock': 154}
P749	ez631	{'scissor': 118, 'paper': 65, 'rock': 254}	{'scissor': 23, 'paper': 13, 'rock': 66}
P743	mh743	{'scissor': 64, 'paper': 257, 'rock': 181}	{'scissor': 16, 'paper': 84, 'rock': 3}
P432	ub270	{'scissor': 110, 'paper': 83, 'rock': 188}	{'scissor': 20, 'paper': 12, 'rock': 7}
P189	fi449	{'scissor': 227, 'paper': 190, 'rock': 172}	{'scissor': 69, 'paper': 110, 'rock': 8}
P384	vy644	{'scissor': 187, 'paper': 116, 'rock': 217}	{'scissor': 68, 'paper': 41, 'rock': 39}
P160	bk713	{'scissor': 143, 'paper': 216, 'rock': 269}	{'scissor': 51, 'paper': 21, 'rock': 87}
P432	mq682	{'scissor': 168, 'paper': 254, 'rock': 66}	{'scissor': 18, 'paper': 114, 'rock': 4}
P285	mg354	{'scissor': 192, 'paper': 236, 'rock': 241}	{'scissor': 11, 'paper': 95, 'rock': 30}
P328	sy694	{'scissor': 174, 'paper': 202, 'rock': 209}	{'scissor': 16, 'paper': 150, 'rock': 123}
P404	bd177	{'scissor': 106, 'paper': 181, 'rock': 46}	{'scissor': 2, 'paper': 154, 'rock': 6}
P196	fe701	{'scissor': 217, 'paper': 148, 'rock': 245}	{'scissor': 123, 'paper': 3, 'rock': 56}
P463	io809	{'scissor': 286, 'paper': 206, 'rock': 64}	{'scissor': 165, 'paper': 80, 'rock': 8}
P392	co339	{'scissor': 111, 'paper': 135, 'rock': 181}	{'scissor': 31, 'paper': 16, 'rock': 82}
